"at_uri","AuthorDID","CID","CreatedDate","ReplyParent","ReplyRoot","SearchText"
"at://did:plc:3i2msrcavp7ylnarizimlqjn/app.bsky.feed.post/3lhe6erz5qk2h","did:plc:3i2msrcavp7ylnarizimlqjn","bafyreibmwsxatg76p7btdcnfhhxrmkgcoyvegmurkl4kudvf3uanapsvsq","2025-02-04T13:35:36.545Z","null","null","""an idiographic network approach to posttraumatic stress disorder: symptom heterogeneity and implications for treatment\n\nlink.springer.com/article/10.1... https://link.springer.com/article/10.1007/s10608-025-10575-4 an idiographic network approach to posttraumatic stress disorder: symptom heterogeneity and implications for treatment - cognitive therapy and research background despite significant advances in the treatment of posttraumatic stress disorder (ptsd), heterogeneity in symptom presentation and high rates of comorbidity with other mental health condition...     """
"at://did:plc:2oq3uyck4mdkt3ayzar347w6/app.bsky.feed.post/3ldppmu6qvn2x","did:plc:2oq3uyck4mdkt3ayzar347w6","bafyreihwxlnkbv3v5rilpakwtftpixnm6v2nuu6wi5mgjml5ehree33xre","2024-12-20T06:02:50.862710Z","null","null",""
"at://did:plc:wmxza3lchtfakcogsyof67oo/app.bsky.feed.post/3ldm2icgclk2p","did:plc:wmxza3lchtfakcogsyof67oo","bafyreibupqi52rpwyymyjvsgn5qnao7sjt3dhnrpe2ffnmn3bbyccbvhea","2024-12-18T19:06:30.844Z","null","null",""
"at://did:plc:35q7ogcn26kg6sysizyktg76/app.bsky.feed.post/3lhkx53nshb2s","did:plc:35q7ogcn26kg6sysizyktg76","bafyreibcbyogs7nxghjmb3p526zidryjwthqjyujdz2u7shi2pemk7swt4","2025-02-07T06:14:40.151835+00:00","at://did:plc:35q7ogcn26kg6sysizyktg76/app.bsky.feed.post/3lhkx53dgnf22","at://did:plc:35q7ogcn26kg6sysizyktg76/app.bsky.feed.post/3lhkx52pvsi2u","""appropriately-scaled set $\alpha_{\mx}\alpha_{\my}^{-1}s$ is \textit{efficiently} approachable with optimal rate. in case only the player's or adversary's set is equipped with an approximation algorithm, we give simpler and [5/6 of https://arxiv.org/abs/2502.03919v1]        """
"at://did:plc:azchmkxfloqkpgfcyoa6bwol/app.bsky.feed.post/3lfsfqv42ak2h","did:plc:azchmkxfloqkpgfcyoa6bwol","bafyreibohko6qaitjpjpvj5gfxizj2lyu5lrcx7ndjgp6c5ssdaq5r3chi","2025-01-15T18:34:31.711Z","null","null","""reading porter made me reflect on how ruderal landscapes are increasingly standing in for ‘nature’ and now appear more often than not as culture’s only enduring exteriority: what we see on the horizon is always already ruderal @centreplacewriting.bsky.social  www.tandfonline.com/doi/full/10.... https://www.tandfonline.com/doi/full/10.1080/0950236x.2024.2380254 max porter’s ruderalism, or what nature is now this article draws attention to max porter’s portrayal of the ruderal margins of our human lifeworld as the dominant landscape of the anthropocene. my analysis reaches beyond conceptions of the rud...    """
"at://did:plc:6tc2t4gmbgju74qr5u5ac7tv/app.bsky.feed.post/3lh6jho5edc2j","did:plc:6tc2t4gmbgju74qr5u5ac7tv","bafyreibii7qvwo7ob7rbdxlwgqpqaazmfbl5fc24tzhgusexj4cxzhprne","2020-05-26T21:45:02Z","null","null","""https://www.sciencedirect.com/science/article/pii/s0165032718321463?utm_campaign=meetedgar&utm_medium=social&utm_source=meetedgar.com #insulin effects might be a contributing mechanism, effected by changes in calorie inputs ~ #sharedfacts https://www.sciencedirect.com/science/article/pii/s0165032718321463?utm_campaign=meetedgar&utm_medium=social&utm_source=meetedgar.com sciencedirect      """
"at://did:plc:zc5pimbtle6u5rdh4ct7hprt/app.bsky.feed.post/3lgslvohrfc2j","did:plc:zc5pimbtle6u5rdh4ct7hprt","bafyreif7alnm7ie3tokfevakuhp5miz4aummklxbq7cemrnudsh7kupv74","2025-01-28T13:49:46.609Z","null","null","""a case for broadening our view of mechanism in developmental biology. doi.org/10.1242/dev.... https://doi.org/10.1242/dev.204605 a case for broadening our view of mechanism in developmental biology abstract. developmental biologists can perform studies that describe a phenomenon (descriptive work) and/or explain how the phenomenon works (mechanistic work). there is a prevalent perception that mo...     """
"at://did:plc:s42g7pgvrcqcbpk4mkqp64oh/app.bsky.feed.post/3let4ytbvzc2l","did:plc:s42g7pgvrcqcbpk4mkqp64oh","bafyreift26qujazpqepuv5ky4q3mcnkhxq334pe2wjze4tuaix42hjacim","2025-01-03T08:05:22.409150+00:00","null","null",""
"at://did:plc:dfcdznlxfzabo7yy2uwmuh55/app.bsky.feed.post/3lixjaiv2xk2t","did:plc:dfcdznlxfzabo7yy2uwmuh55","bafyreie4a4ustvbggvkzecviyfbcxyojtyq7rd2az6wtqdeb6ueqtn7dcq","2025-02-24T23:35:50.572Z","null","null","""meaningful access to legal information is at the center of an informed & educated society, integral to atj efforts, & intersects w/every aspect of the legal profession.  ✨⭐️✨ ⚖️✨ #legalinformation #accesstojustice #librarian #lawlibrarian #lawlibraries #ilovelibraries\n\nwww.aallnet.org/wp-content/u... https://www.aallnet.org/wp-content/uploads/2025/02/aall-ebriefing_affirming-our-commitment-to-access-to-legal-information.pdf       """
"at://did:plc:jf3oraummcsfodflx5w5pouf/app.bsky.feed.post/3lhuynlzglc2p","did:plc:jf3oraummcsfodflx5w5pouf","bafyreianmf7tnlojk62llbwrpmuc3msuazyvjkq5ymc5rfumylhqhqnq3m","2025-02-11T06:08:24.353266Z","null","null","""gaetano rossiello, nhan pham, michael glass, junkyu lee, shankar subramanian\nrationalization models for text-to-sql\nhttps://arxiv.org/abs/2502.06759        """
"at://did:plc:n7ql7xohro5n7wzgcft6ol7g/app.bsky.feed.post/3lcvldjxrqs2z","did:plc:n7ql7xohro5n7wzgcft6ol7g","bafyreih3pyyhuk46oa5a4ot6mfq47yttvoiyh7cbkli4tu4glj3de2ekvi","2024-12-09T20:36:50.616Z","at://did:plc:n7ql7xohro5n7wzgcft6ol7g/app.bsky.feed.post/3lcvlbpl3vk2z","at://did:plc:n7ql7xohro5n7wzgcft6ol7g/app.bsky.feed.post/3lcvjcbfx522x",""
"at://did:plc:spmx4oefufy64gfrfmvcb2kt/app.bsky.feed.post/3lguctmcash2f","did:plc:spmx4oefufy64gfrfmvcb2kt","bafyreih4tjepe4aj7e3b5hvrpbvs7gbkjr7qaipt2cd4nhlohmvsojalhi","2025-01-29T06:12:52.994516+00:00","at://did:plc:spmx4oefufy64gfrfmvcb2kt/app.bsky.feed.post/3lguctm6qvs2e","at://did:plc:spmx4oefufy64gfrfmvcb2kt/app.bsky.feed.post/3lguctluuoa26","""hyperelliptic component of translation surfaces. in particular, this minimum is always greater than $\log(\sqrt{2}),$ independently of the genus. here, we show that the minimal stable curve graph translation length over the [3/7 of https://arxiv.org/abs/2501.16563v1]        """
"at://did:plc:nhvczjf6a5fcuxhptvrttid7/app.bsky.feed.post/3livnlxhler2r","did:plc:nhvczjf6a5fcuxhptvrttid7","bafyreiesweyj25xmgsyewck3nkzlzc4xj632xxml75dzoezshxir3ktaem","2025-02-24T05:48:29.615839Z","null","null","""yi-jun chang, yanyu chen, dipan dey, gopinath mishra, hung thuan nguyen, bryce sanchez\noptimal distributed replacement paths\nhttps://arxiv.org/abs/2502.15378        """
"at://did:plc:232wt2erhh4fr7m7crk5bj2t/app.bsky.feed.post/3liy5nug2tpu2","did:plc:232wt2erhh4fr7m7crk5bj2t","bafyreibjadr3hrwgbygxrf7d5r75tmzmqgvk7oxmncagwhuyg44d5dyjy4","2025-02-25T05:00:00.000Z","null","null","""\n\nhttps://arxiv.org/abs/2410.07175\n\n#astro-ph.co #astro-ph.ga #hep-ph\n\nevent attributes https://arxiv.org/abs/2410.07175 simulating realistic self-interacting dark matter models including small and large-angle scattering dark matter (dm) self-interactions alter the matter distribution on galactic scales and alleviate tensions with observations. a feature of the self-interaction cross section is its angular dependence, influencing offsets between galaxies and dm halos in merging galaxy clusters. while algorithms for modelling mostly forward-dominated or mostly large-angle scatterings exist, incorporating realistic angular dependencies, such as light mediator models, within $n$-body simulations remains challenging. we develop, validate and apply a novel and efficient method, combining existing approaches to describe small- and large-angle scattering regimes within a hybrid scheme. below a critical angle the effective description via a drag force combined with transverse momentum diffusion is used, while above the angle dependence is sampled explicitly. first, we verify the scheme using a test set-up with known analytical solutions, and check that our results are insensitive to the choice of the critical angle within an expected range. next, we demonstrate that our scheme speeds up the computations by multiple orders of magnitude for realistic light mediator models. finally, we apply the method to galaxy cluster mergers and discuss the sensitivity of the offset between galaxies and dm to the angle dependence of the cross section. our scheme ensures accurate offsets for mediator mass $m_ϕ$ and dm mass $m_χ$ within the range $0.1v/c\lesssim m_ϕ/m_χ\lesssim v/c$, while for larger (smaller) mass ratios the offsets obtained for isotropic (forward-dominated) self-scattering are approached. here $v$ is the typical velocity scale. equivalently, the upper condition can be expressed as $1.1\lesssim σ_{\rm tot}/σ_{\mathrm{\widetilde{t}}}\lesssim 10$ for the ratio of the total and momentum transfer cross sections, with the ratio being $1$ ($\infty$) in the isotropic (forward-dominated) limits.     """
"at://did:plc:ds4uuxmrxd453pyxljbxxs6f/app.bsky.feed.post/3ldkfy4ns2k2i","did:plc:ds4uuxmrxd453pyxljbxxs6f","bafyreig53mkwfeeiwpmge7mkwg6r443mcy3j75oc6344pl23qg7dyoqpqu","2024-12-18T03:26:53.347Z","null","null",""
"at://did:plc:stcbiu3gz3prvvg5pbjaklb5/app.bsky.feed.post/3lhej65tbcs2f","did:plc:stcbiu3gz3prvvg5pbjaklb5","bafyreia42eaaokjdliqfv3arleqnv4h6etijmxjdglqyhukmkjmtotnnuq","2025-02-04T16:48:45.214Z","null","null","""key point: the study analyzed the prescribing behaviors of epileptologists and their consequences in wocp already using vpa during 2014–2019.\ndoi.org/10.1111/epi....\n\n#epilepsy #ilae #focalepilepsy #tonicclonicseizures #valproate        """
"at://did:plc:j6l35oflqdoeiu3dzee656zt/app.bsky.feed.post/3lcwdi6h6hc2t","did:plc:j6l35oflqdoeiu3dzee656zt","bafyreicrwinyyja4qpusnxk5szmt63rbocyiktmm6x6g7urw5qqnw2cnrm","2024-12-10T03:48:56.068793+00:00","null","null",""
"at://did:plc:nkazrdvzrbvigz4kdenzir5d/app.bsky.feed.post/3lgubvo64wcc2","did:plc:nkazrdvzrbvigz4kdenzir5d","bafyreie3ojzwmfy5apfrexv4ekkljghi2ylbxv4p6sbmo64najwt4csrve","2025-01-29T05:00:00.000Z","null","null","""\n\nhttps://arxiv.org/abs/2501.16359\n\n#cond-mat.mtrl-sci #physics.app-ph\n\nevent attributes https://arxiv.org/abs/2501.16359 influence of humidity on the resistive switching of hexagonal boron nitride-based memristors two-dimensional material-based memristors have recently gained attention as components of future neuromorphic computing concepts. however, their surrounding atmosphere can influence their behavior. in this work, we investigate the resistive switching behavior of hexagonal boron nitride-based memristors with active nickel electrodes under vacuum conditions. our cells exhibit repeatable, bipolar, nonvolatile switching under voltage stress after initial forming, with a switching window > 10${^3}$ under ambient conditions. however, in a vacuum, the forming is suppressed, and hence, no switching is observed. compact model simulations can reproduce the set kinetics of our cells under ambient conditions and predict highly suppressed resistive switching in a water-deficient environment, supporting the experimental results. our findings have important implications for the application of h-bn-based memristors with electrochemically active electrodes since semiconductor chips are typically processed under high vacuum conditions and encapsulated to protect them from atmospheric influences.     """
"at://did:plc:jl7bxir4nchvcpbjkvtf3ftl/app.bsky.feed.post/3lgevjlkpx22d","did:plc:jl7bxir4nchvcpbjkvtf3ftl","bafyreibmwepapsddtrnmeuu7s5sikva4ixie74levernmkm5z5kejhy5ku","2025-01-23T03:04:41.973Z","null","null","""the study reveals a mechanism of cancer immune evasion through mitochondrial transfer. \n\nwww.nature.com/articles/s41...        """
"at://did:plc:22jid3pdnwmtigyrdi4gzws2/app.bsky.feed.post/3lcy6jj22er2w","did:plc:22jid3pdnwmtigyrdi4gzws2","bafyreicwu2t6o3lrhcxwsky2wknu3sscllgvhqxazbmr4nv7a72o46xufq","2020-08-06T08:36:07Z","null","null",""
"at://did:plc:jbamyro5fytnyk3elchtxhmc/app.bsky.feed.post/3ligrzdx45c23","did:plc:jbamyro5fytnyk3elchtxhmc","bafyreifyjtda6v4vbfrljl27cpq33lis3hwxnmlznuqtlrqswr7cqdfv2y","2025-02-18T07:57:38.640Z","null","null","""today in #preprinthub2 miquel and victoria from #cemm will present a #preprint from teresa manzo group on how palmitate-induced mitochondrial damage restricts histone acetylation in cd8+ t cells to impair anti-tumor immunity ⚡️🪫🤹‍♀️\n\nwww.biorxiv.org/content/10.1... https://www.biorxiv.org/content/10.1101/2025.01.09.631811v1.full.pdf+html palmitate-induced mitochondrial damage restricts histone acetylation in cd8+ t cells to impair anti-tumor immunity accumulation of lipids in the tumor microenvironment (tme) is a feature of several solid tumors and increased palmitate (pa) availability fosters tumor progression and metastases. the intrinsic effect...     """
"at://did:plc:buxllqytzxmroqne6mgmmqfn/app.bsky.feed.post/3lffeg7hihk2y","did:plc:buxllqytzxmroqne6mgmmqfn","bafyreifcrjct3vh33ngn6y56kua2frlf3v2ms6lr43rn7vhwnvwocjrd24","2025-01-10T14:06:03.030Z","null","null","""nearly one-fourth of fort liberty soldiers surveyed in new research study reported using nicotine pouches. https://www.navytimes.com/news/your-army/2025/01/10/soldiers-10-times-more-likely-to-use-nicotine-pouches-study-finds/ soldiers 10 times more likely to use nicotine pouches, study finds nearly one-fourth of fort liberty soldiers surveyed in new research study reported using nicotine pouches.    """
"at://did:plc:e7hljsbs7gwvm64krat37qx6/app.bsky.feed.post/3ligztysse22o","did:plc:e7hljsbs7gwvm64krat37qx6","bafyreidkemhhi7xpo3gkyo77nf5eaky7c3qm3m5kiu5fsm5pul7bwaf3ky","2025-02-18T10:17:49.128Z","at://did:plc:e7hljsbs7gwvm64krat37qx6/app.bsky.feed.post/3ligzcqcew22o","at://did:plc:ny5mscvguz4r636nekozpqac/app.bsky.feed.post/3lif73wanm22q","""to prepare everyone, as engineered your mind viruses to target you. ruining your lives and getting you fired from your jobs is just the first stage of cancel culture 2.0.\n\nthe network contagion institute is a global leader in the study of mind viruses.\n\nnetworkcontagion.us/wp-content/u... https://networkcontagion.us/wp-content/uploads/instructing-animosity_11.13.24.pdf       """
"at://did:plc:bxpaash7iceqjiur5bt7xntr/app.bsky.feed.post/3lekpsbqhhq2i","did:plc:bxpaash7iceqjiur5bt7xntr","bafyreieq2e6z6knyis5ofdki7l6m2h5y3unxo3pxzofzoshslkxaqpk2ou","2024-12-30T23:47:46+00:00","null","null",""
"at://did:plc:2ksear7pyquetjiwgvytzngp/app.bsky.feed.post/3lgwqxy72uc2s","did:plc:2ksear7pyquetjiwgvytzngp","bafyreicx5cn6tf43jdarjdmazgehytz55yydjez6ptjcv3otuouosb5uyq","2025-01-30T05:31:11.580Z","null","null","""teachers in china care deeply for their students.\n\nstop listening to hegemonic rhetoric on china\n\nit suits to keep the uk- us alliance but is not  profitable unless you are  #mur⏰ & gina\n\n#auspol\n\nlink.springer.com/article/10.1... https://link.springer.com/article/10.1007/s10639-021-10486-3 online teaching self-efficacy during covid-19: changes, its associated factors and moderators - education and information technologies online teaching transition during covid-19 school lockdown elicited challenges for teachers and schools across the globe. the existing literature on the impact of covid-19 in the education sector is p...     """
"at://did:plc:kat7wkkgmmdffwp7bnbee7he/app.bsky.feed.post/3ld3k66fa7x2j","did:plc:kat7wkkgmmdffwp7bnbee7he","bafyreiebro4mhs2ixp4o4cklwtyeehlxegxaj334ayndtqxghutyw6k47e","2024-12-12T05:31:55.175013+00:00","null","null",""
"at://did:plc:5hywp76nymnu5yjn6y3xwqr3/app.bsky.feed.post/3li4kf5qtrz23","did:plc:5hywp76nymnu5yjn6y3xwqr3","bafyreigvntj23ozcl62cbazoorfr4f3qnsqltszrknqhylct2j2we5ofuy","2025-02-14T06:14:27.465163+00:00","at://did:plc:5hywp76nymnu5yjn6y3xwqr3/app.bsky.feed.post/3li4kf5mbou2r","at://did:plc:5hywp76nymnu5yjn6y3xwqr3/app.bsky.feed.post/3li4kf4nq6f2s","""that this set $\mathcal{d}$ has non empty interior, in particular has positive measure. to do so, we use among others probabilistic and diophantine methods. some auxiliary results pertaining to these methods may be of [4/5 of https://arxiv.org/abs/2502.09438v1]        """
"at://did:plc:xmpornezkxhho3aq5lhorl3v/app.bsky.feed.post/3lhjhfaihwg2j","did:plc:xmpornezkxhho3aq5lhorl3v","bafyreiaaq7pelw7jtdsd3dtb35zr2sosynxdytwpfp742l5rwdxdvvqpcm","2025-02-06T16:00:13.837Z","null","null","""the new paperback edition of #themab by matt brown and eloise williams is out today - and it's currently @waterstones.bsky.social welsh book of the month! 📚\n\n11 brilliant retellings illustrated by max low\n\navailable from macmillan, gardners & your usual supplier (pb 9781789651850)\n\n#books #kidsbooks        """
"at://did:plc:r5vfboowbtdrhf5mbecvyr33/app.bsky.feed.post/3lgrulkqzu226","did:plc:r5vfboowbtdrhf5mbecvyr33","bafyreibvaqdcyqguvqy2pfjuc5eln6o4usjepzsn44slvagvsqumyd6wli","2025-01-28T06:52:31.112Z","null","null","""on the utility function of experiments in fundamental science\narxiv.org/abs/2501.13544\ntommaso dorigo, michele doro, max aehle, nicolas r. gauger, muhammad awais, rafael izbicki, jan kieseler, luca masserano, federico nardi, luis recabarren vergara https://arxiv.org/abs/2501.13544 on the utility function of experiments in fundamental science the majority of experiments in fundamental science today are designed to be multi-purpose: their aim is not simply to measure a single physical quantity or process, but rather to enable increased prec...     """
"at://did:plc:yth52bj3ujszh2ynota7ogmu/app.bsky.feed.post/3lhl7cfka272z","did:plc:yth52bj3ujszh2ynota7ogmu","bafyreidtuhxwm6636mzoggbewaxodzi2qcivx6vj45end4zvacnfv27t5q","2025-02-07T08:40:48.119882+00:00","null","null","""learning single-cell spatial context through integrated spatial multiomics with coral #singlecell 🧪🧬🖥️\nhttps://www.biorxiv.org/content/10.1101/2025.02.01.636038v1        """
"at://did:plc:jf3oraummcsfodflx5w5pouf/app.bsky.feed.post/3lih26jv6nj2d","did:plc:jf3oraummcsfodflx5w5pouf","bafyreife2o4ikrdc33wmxvxe3onriu5tojrm55qosqns2gmq5disfwteky","2025-02-18T10:23:41.695214Z","null","null","""guangya yu, yanhao li, zongying jiang, yuxiong jin, li dai, yupian lin, ruihui hou, weiyan zhang, yongqi fan, qi ye, jingping liu, tong ruan\ncmqcic-bench: a chinese benchmark for evaluating large language models in medical quality control indicator calculation\nhttps://arxiv.org/abs/2502.11703        """
"at://did:plc:owm6mgsired55hho6hoxxurd/app.bsky.feed.post/3lhmbtmpjex2x","did:plc:owm6mgsired55hho6hoxxurd","bafyreigfededo4cp6nwcneizw3r4bnuujg2knvckputbbwaej7ewsjru3y","2025-02-07T18:58:53.421Z","null","null","""💪new research led by @lorenabenedetti.bsky.social in the lippincott-schwartz lab shows that subcellular structures similar to those that propagate signals that make muscles contract also transmit signals in the brain that may facilitate learning & memory 🧠\n🔗 https://hhmi.news/4jmhbny        """
"at://did:plc:rl7q6ndjd4zrfdlvzyukifyn/app.bsky.feed.post/3ldkp7k27lk2g","did:plc:rl7q6ndjd4zrfdlvzyukifyn","bafyreiaqhy4idogocmzzykjd5wlflx73iaim6knahodvnulngtcfwxa25q","2024-12-18T06:12:05.950Z","null","null",""
"at://did:plc:yuddzjl72zo6bkns2anpbqha/app.bsky.feed.post/3lccfgtlf232x","did:plc:yuddzjl72zo6bkns2anpbqha","bafyreiblylvz2kfy37qhyt2cwiveknywali6tsugpexhnpvitvqnpfi4na","2024-12-02T05:30:43.714Z","null","null",""
"at://did:plc:sffgmfwsoyfiwy3wwz43775m/app.bsky.feed.post/3lfuhyoyne52u","did:plc:sffgmfwsoyfiwy3wwz43775m","bafyreib6p7ebcqqx73i533vo4mrp5nmbrmdjp2l3uvmiugpjpjndi2dane","2025-01-16T14:20:00.658699+00:00","null","null","""hb502: enacts provisions relating to payment for health care services\nstatus: read second time (h) 2025-01-09\nsponsor: brad christ (r) district hd-096\nmore info: https://documents.house.mo.gov/billtracking/bills251/hlrbillspdf/0787h.01i.pdf       """
"at://did:plc:sffgmfwsoyfiwy3wwz43775m/app.bsky.feed.post/3lh6g7svy3l2z","did:plc:sffgmfwsoyfiwy3wwz43775m","bafyreifmgm7vvjsovlzbv6q6t4ocd3wc6r5h7f35mmadh5xwwdk4pto2re","2025-02-02T06:40:01.025775+00:00","null","null","""hb651: establishes and modifies provisions relating to court reporters\nstatus: read second time (h) 2025-01-09\nsponsor: david dolan (r) hd-148 https://documents.house.mo.gov/billtracking/bills251/hlrbillspdf/1795h.01i.pdf more info hb651: establishes and modifies provisions relating to court reporters     """
